Hospital Name,,Erie County Medical Center,,,,,,,,,,
6051992110,OUTPT VISIT EST PT LEVEL 1,510,99211,, $158.04 , ,,,,,,
6051992130,OUTPT VIS EST LEVEL 2 10-19MIN,510,99212,, $205.08 , ,,,,,,
6051992131,OUTPT VIS EST LEVEL 3 20-29MIN,510,99213,, $259.97 , ,,,,,,
6051992140,OUTPT VIS EST LEVEL 4 30-39MIN,510,99214,, $357.62 , ,,,,,,
6051992150,OUTPT VIS EST LEVEL 5 40-54MIN,510,99215,, $403.43 , ,,,,,,
6051993810,"PREVENTIVE VISIT, NEW, INFANT",510,99381,, $310.42 , ,,,,,,
6051993820,"PREVENTIVE VISIT, NEW, 1 - 4",510,99382,, $324.37 , ,,,,,,
6051993830,"PREVENTIVE VISIT, NEW, 5 - 11",510,99383,, $335.99 , ,,,,,,
6051993840,"PREVENTIVE VISIT, NEW, 12 - 17",510,99384,, $379.01 , ,,,,,,
6051993850,"PREVENTIVE VISIT,NEW 18 - 39",510,99385,, $360.25 , ,,,,,,
6051993860,"PREVENTIVE VISIT, NEW, 40 - 64",510,99386,, $429.00 , ,,,,,,
6051993870,PREVENTATIVE VISIT NEW=> 65,510,99387,, $465.05 , ,,,,,,
6051993910,"PREVENTIVE VISIT, EST, INFANT",510,99391,, $276.71 , ,,,,,,
6051993920,"PREVENTIVE VISIT, EST, 1 - 4",510,99392,, $295.30 , ,,,,,,
6051993930,PREVENTIVE VISIT EST. 5-11 YRS,510,99393,, $295.30 , ,,,,,,
6051993940,"PREVENTIVE VISIT, EST, 12 - 17",510,99394,, $323.21 , ,,,,,,
6051993950,"PREVENTIVE VISIT, EST, 18 - 39",510,99395,, $330.19 , ,,,,,,
6051993960,"PREVENTIVE VISIT, EST, 40 - 64",510,99396,, $345.18 , ,,,,,,
6051993970,PREVENTATIVE VISIT-EST=> 65,510,99397,, $371.20 , ,,,,,,
6051993978,SMOKING CESSATION 3 - 10 MIN,942,99406,, $38.27 , ,,,,,,
6051993979,SMOKING CESSATION > 10 MIN,942,99407,, $75.42 , ,,,,,,
6051099408,ALCO/SUBS ABUSE SCRN 15-30MIN,510,99408,, $96.98 , ,,,,,,
6051099409,ALCO/SUBS ABUSE SCRN >30MIN,510,99409,, $189.16 , ,,,,,,
6051099495,TRAN CARE MGMT 14 DAY D/C,510,99495,, $444.89 , ,,,,,,
6051099496,TRAN CARE MGMT 7 DAY D/C,510,99496,, $628.70 , ,,,,,,
6051099497,ADVANCED CARE PLAN 30 MINS,510,99497,, $235.77 , ,,,,,,
6051099498,ADVNCED CARE PLAN ADD'L 30 MIN,510,99498,, $205.62 , ,,,,,,
6051000440,CA SCREEN PELV/BREAST MCR ONLY,770,G0101,, $132.76 , ,,,,,,
6051301420,INITIAL PREVENTIVE PHYS EXAM,770,G0402,, $449.23 , ,,,,,,
6051000441,OBTAIN SCREEN PAP MCR ONLY,770,Q0091,, $18.35 , ,,,,,,
6051146753,TELEHEALTH ORIG SITE VISIT FEE,510,Q3014,, $39.17 , ,,,,,,
6051146698,OUTPT EST LEVEL1 W/VIDEO,510,,, $158.04 , ,,,,,,
6051146709,OUTPT EST LEVEL2 W/VIDEO,510,,, $205.08 , ,,,,,,
6051146720,OUTPT EST LEVEL3 W/VIDEO,510,,, $259.97 , ,,,,,,
6051146731,OUTPT EST LEVEL4 W/VIDEO,510,,, $357.62 , ,,,,,,
6051146742,OUTPT EST LEVEL5 W/VIDEO,510,,, $403.43 , ,,,,,,
6051146654,OUTPT NEW LEVEL2 W/VIDEO,510,,, $208.11 , ,,,,,,
6051146665,OUTPT NEW LEVEL3 W/VIDEO,510,,, $301.12 , ,,,,,,
6051146676,OUTPT NEW LEVEL4 W/VIDEO,510,,, $460.39 , ,,,,,,
6051146687,OUTPT NEW LEVEL5 W/VIDEO,510,,, $572.01 , ,,,,,,
6051146621,TELEPHONE E/M 11-20MIN,510,,, $97.31 , ,,,,,,
6051146632,TELEPHONE E/M 21-30MIN,510,,, $102.95 , ,,,,,,
6051146610,TELEPHONE E/M 5-10MIN,510,,, $91.67 , ,,,,,,
6151100600,I & D ABSCESS SIMPLE,510,10060,, $565.03 , ,,,,,,
6151101200,INCIS & REMOVAL FB SUBCUT SIMP,510,10120,, $828.94 , ,,,,,,
6151101600,PUNCT ASPIRAT ABSC/HEMA/BULL,510,10160,, $590.61 , ,,,,,,
6151911102,TANGNTL BX SKIN SINGLE LESN,510,11102,, $562.73 , ,,,,,,
6151911104,PUNCH BX SKIN SINGLE LESN,510,11104,, $562.73 , ,,,,,,
6151911106,INCISION BX SKIN SINGLE LESN,510,11106,, $562.73 , ,,,,,,
6151112000,REMOVAL OF SKIN TAGS <= 15 LES,510,11200,, $407.35 , ,,,,,,
6151020526,INJECT THERAPEUTIC CARPEL TUN,510,20526,, $497.60 , ,,,,,,
6151020550,INJECT TENDON SHEATH/LIGAMENT,510,20550,, $523.18 , ,,,,,,
6151020552,TRIGGER PT INJECTS 1 OR 2 MUSC,510,20552,, $530.15 , ,,,,,,
6151206000,ARTHROCENTESIS ASP/INJ SM JNT,510,20600,, $323.52 , ,,,,,,
6151206050,ARTHROCENTESIS ASP/INJ INT JNT,510,20605,, $581.27 , ,,,,,,
6151206100,ARTHROCENTESIS ASP/INJ MAJ JNT,510,20610,, $698.73 , ,,,,,,
6151364150,COLLECTION VENOUS BLOOD,300,36415,, $20.93 , ,,,,,,
6151364160,FINGERSTICK (BLOOD GLUCOSE),300,36416,, $16.28 , ,,,,,,
6151064450,INJ ANES OTH PERIPH NERV/BRANC,510,64450,, $792.90 , ,,,,,,
6151000109,CERUMEN REMOVE BY IRRIG UNI,510,69209,, $162.77 , ,,,,,,
6151810021,DIP URINE,301,81002,, $18.60 , ,,,,,,
6151865800,PPD TEST,302,86580,, $24.28 , ,,,,,,
6151993976,STREP QUICK TEST,306,87880,, $53.48 , ,,,,,,
6151994010,VFC VACCINE <19 YRS INJVAC1,771,90460,, $20.15 , ,,,,,,
6151000019,ADMIN-HEPATITIS B VACCINE,771,90471,, $102.26 , ,,,,,,
6151904710,IMMUNIZATION ADM ONE VACCINE,771,90471,, $102.26 , ,,,,,,
6151994000,ADMINISTRATION FLU VACCINE,771,90471,, $102.26 , ,,,,,,
6151994001,ADMIN PNEUMOCOCCAL VACCINE,771,90471,, $102.26 , ,,,,,,
6151904720,IMMUNIZATION ADMIN EACH ADD'L,771,90472,, $59.30 , ,,,,,,
6151997003,IMMUNIZE ORAL/NASAL VACC 1ST,771,90473,, $67.37 , ,,,,,,
6151930050,EKG TRACING ONLY,730,93005,, $163.05 , ,,,,,,
6151946400,INHALATION THERAPY,412,94640,, $323.58 , ,,,,,,
6151993995,INJECT THERAP/PROPH/DX SUBQ/IM,260,96372,, $209.27 , ,,,,,,
6151373199,VISUAL ACUITY SCREENING BILAT,510,99173,, $57.19 , ,,,,,,
6151992020,OUTPT VIS NEW LEVEL 2 15-29MIN,510,99202,, $208.11 , ,,,,,,
6151992030,OUTPT VIS NEW LEVEL 3 30-44MIN,510,99203,, $301.12 , ,,,,,,
6151992040,OUTPT VIS NEW LEVEL 4 45-59MIN,510,99204,, $460.39 , ,,,,,,
6151992050,OUTPT VIS NEW LEVEL 5 60-74MIN,510,99205,, $572.01 , ,,,,,,
6151992110,OUTPT VISIT EST PT LEVEL 1,510,99211,, $158.04 , ,,,,,,
6151992120,OUTPT VIS EST LEVEL 2 10-19MIN,510,99212,, $205.08 , ,,,,,,
6151992131,OUTPT VIS EST LEVEL 3 20-29MIN,510,99213,, $259.97 , ,,,,,,
6151992140,OUTPT VIS EST LEVEL 4 30-39MIN,510,99214,, $357.62 , ,,,,,,
6151992150,OUTPT VIS EST LEVEL 5 40-54MIN,510,99215,, $403.43 , ,,,,,,
6151993810,"PREVENTIVE VISIT, NEW, INFANT",510,99381,, $310.42 , ,,,,,,
6151993820,"PREVENTIVE VISIT,NEW 1 - 4",510,99382,, $324.37 , ,,,,,,
6151993830,"PREVENTIVE VISIT,NEW 5 - 11",510,99383,, $335.99 , ,,,,,,
6151993840,"PREVENTIVE VISIT,NEW 12 - 17",510,99384,, $379.01 , ,,,,,,
6151993850,"PREVENTIVE VISIT, NEW, 18 - 39",510,99385,, $360.25 , ,,,,,,
6151993860,"PREVENTIVE VISIT, NEW 40-64",510,99386,, $429.00 , ,,,,,,
6151993870,PREVENTATIVE VISIT NEW=> 65,510,99387,, $465.05 , ,,,,,,
6151993910,"PREVENTIVE VISIT, EST, INFANT",510,99391,, $276.71 , ,,,,,,
6151993920,"PREVENTIVE VISIT,EST 1 - 4 YRS",510,99392,, $295.30 , ,,,,,,
6151993930,"PREVENTIVE VISIT,EST  5 - 11",510,99393,, $295.30 , ,,,,,,
6151993940,"PREVENTIVE VISIT,EST 12-17 YRS",510,99394,, $323.21 , ,,,,,,
6151993950,"PREVENTIVE VISIT,EST 18-39 YRS",510,99395,, $330.19 , ,,,,,,
6151993960,"PREVENTIVE VISIT, EST   40-64",510,99396,, $345.18 , ,,,,,,
6151993970,"PREVENTIVE VISIT,EST => 65",510,99397,, $371.20 , ,,,,,,
6151993978,SMOKING CESSATION 3 - 10 MIN,942,99406,, $38.27 , ,,,,,,
6151993979,SMOKING CESSATION > 10 MIN,942,99407,, $75.42 , ,,,,,,
6151099408,ALCO/SUBS ABUSE SCRN 15-30MIN,510,99408,, $96.98 , ,,,,,,
6151099409,ALCO/SUBS ABUSE SCRN >30MIN,510,99409,, $189.16 , ,,,,,,
6151099495,TRAN CARE MGMT 14 DAY D/C,510,99495,, $444.89 , ,,,,,,
6151099496,TRAN CARE MGMT 7 DAY D/C,510,99496,, $628.70 , ,,,,,,
6151099497,ADVANCED CARE PLAN 30 MINS,510,99497,, $235.77 , ,,,,,,
6151099498,ADVNCED CARE PLAN ADD'L 30 MIN,510,99498,, $205.62 , ,,,,,,
6151000440,CA SCREEN PELV/BREAST MCR ONLY,770,G0101,, $132.76 , ,,,,,,
6151301420,INITIAL PREVENTIVE PHYS EXAM,770,G0402,, $449.23 , ,,,,,,
6151000441,OBTAIN SCREEN PAP MCR ONLY,770,Q0091,, $18.35 , ,,,,,,
6151146753,TELEHEALTH ORIG SITE VISIT FEE,510,Q3014,, $39.17 , ,,,,,,
6151146698,OUTPT EST LEVEL1 W/VIDEO,510,,, $158.04 , ,,,,,,
6151146709,OUTPT EST LEVEL2 W/VIDEO,510,,, $205.08 , ,,,,,,
6151146720,OUTPT EST LEVEL3 W/VIDEO,510,,, $259.97 , ,,,,,,
6151146731,OUTPT EST LEVEL4 W/VIDEO,510,,, $357.62 , ,,,,,,
6151146742,OUTPT EST LEVEL5 W/VIDEO,510,,, $403.43 , ,,,,,,
6151146654,OUTPT NEW LEVEL2 W/VIDEO,510,,, $208.11 , ,,,,,,
6151146665,OUTPT NEW LEVEL3 W/VIDEO,510,,, $301.12 , ,,,,,,
6151146676,OUTPT NEW LEVEL4 W/VIDEO,510,,, $460.39 , ,,,,,,
6151146687,OUTPT NEW LEVEL5 W/VIDEO,510,,, $572.01 , ,,,,,,
6151146621,TELEPHONE E/M 11-20MIN,510,,, $97.31 , ,,,,,,
6151146632,TELEPHONE E/M 21-30MIN,510,,, $102.95 , ,,,,,,
6151146610,TELEPHONE E/M 5-10MIN,510,,, $91.67 , ,,,,,,
6330100180,TRANSFUSION BLOOD ADMIN,391,36430,," $1,231.21 ", ,,,,,,
6330100120,NERVE BLOCK RIBS SINGLE LEVEL,361,64420,, $481.53 , ,,,,,,
6330100110,NEG PRESSURE WOUND VAC</50SQCM,361,97607,, $562.41 , ,,,,,,
6330100170,PHASE II RECOVERY,710,,, $187.97 , ,,,,,,
6330100160,RECOVERY ADD'L HR OR,710,,, $349.76 , ,,,,,,
6330100150,RECOVERY UP TO 1 HOUR  OR,710,,, $389.02 , ,,,,,,
6335136430,TRANSFUSION BLOOD ADMIN,391,36430,," $1,231.21 ", ,,,,,,
6335994000,ADMINISTRATION FLU VACCINE,771,90471,, $102.26 , ,,,,,,
6400702655,ELECTROCONVULSIVE THERAPY SING,901,90870,," $1,817.16 ", ,,,,,,
6400999982,TRACHEOSTOMY TUBE CUFF PVC EA,272,A7521,, $59.00 ,,,,,,,
6400991034,AR TIBIAL TUBR AMZ OSEOTMY KIT,270,C1713,, $623.75 ,,,,,,,
6400941624,STR GIZA CORPECTOM CAGE33-54MM,274,C1713,," $10,845.79 ", ,,,,,,
6400027510,SYN SCREW SCHANZ 5X200-250MM,278,C1713,, $194.01 ,,,,,,,
6400033950,CMF ADAPTION PLATE 2MM 20H,278,C1713,," $1,009.99 ", ,,,,,,
6400041040,SYN ROD CARBON 11X100MM,278,C1713,, $469.45 , ,,,,,,
6400054650,SYN SCREW SCHANZ 5X170MM,278,C1713,, $194.01 ,,,,,,,
6400054990,SYN PLATE TUBULAR STEEL 1/3 2H,278,C1713,, $124.22 ,,,,,,,
6400084360,SYN TPLATE 3.5MM 4H,278,C1713,, $286.80 , ,,,,,,
6400088400,CMF PLATE ORBITAL RIM 1MM 11H,278,C1713,, $588.43 ,,,,,,,
6400111113,SYN TPLATE LCP RT ANGL 3.5 3H,278,C1713,, $647.31 , ,,,,,,
6400111120,SYN SCREW LCP LOCK ST 3.5MM,278,C1713,, $257.62 ,,,,,,,
6400111124,SYN SCREW LOCKING T25 4MM,278,C1713,, $295.05 , ,,,,,,
6400111125,SYN SCREW LOCK STEEL T25 5MM,278,C1713,, $301.56 ,,,,,,,
6400111126,SYN PLATE LCP 4.5/5 NARROW 4H,278,C1713,, $709.70 ,,,,,,,
6400111127,SYN PLATE LCP 4.5/5 BROAD 6H,278,C1713,, $857.87 ,,,,,,,
6400114066,SN SCREW VLP T4 LCK 2.4XALL,278,C1713,, $200.74 ,,,,,,,
6400114070,SN PLATE FIBULA 3.5X83MM 5H,278,C1713,," $1,118.31 ", ,,,,,,
6400114071,SN PLATE COMP 3.5X171MM 12H,278,C1713,, $364.13 , ,,,,,,
6400114075,SN SCREW CANN PT 8MM X ALL,278,C1713,, $413.13 ,,,,,,,
6400123700,SYN PIN STEINMANN 4.5X150MM,278,C1713,, $80.14 ,,,,,,,
6400129900,AGEE EXFX WRIST JACK,278,C1713,," $3,513.00 ",,,,,,,
6400153160,SYN SCREW SCHANZ 5X150MM,278,C1713,, $166.05 , ,,,,,,
6400190687,TRN CEMENT RESTRICTOR 24MM,278,C1713,, $459.03 ,,,,,,,
6400191143,WR LOW TALAR FLAR PLATE,278,C1713,," $2,290.48 ", ,,,,,,
6400191149,WR ANKLE SCREW 4.5MM X 14-22MM,278,C1713,, $208.44 , ,,,,,,
6400193348,WR ORTH LOCK SCREW 3.5X22MM,278,C1713,, $428.59 , ,,,,,,
6400193377,ZM NCB PROX FEMR PLATE 18H R/L,278,C1713,," $2,327.95 ", ,,,,,,
6400194765,ZM ARCUS STAPL INDV ASSM 13X10,278,C1713,," $2,042.22 ", ,,,,,,
6400228090,AL CANCELLOUS BONE CHIPS 15CC,278,C1713,, $655.76 ,,,,,,,
6400278160,SYN PLATE TUBULR STEL 1/3 6-7H,278,C1713,, $153.45 , ,,,,,,
6400291327,WR HUNT STND TEND 2MM X 24.5CM,278,C1713,," $3,098.47 ", ,,,,,,
6400293348,WR ORTH NOLOCK SCRW 2.7X14-22M,278,C1713,, $262.30 , ,,,,,,
6400391327,WR HUNT STND TEND 3MM X 24.5CM,278,C1713,," $3,098.47 ", ,,,,,,
6400491327,WR HUNT STND TEND 4MM X 24.5CM,278,C1713,," $2,662.85 ", ,,,,,,
6400555502,SN EVOS LOCK SCREW 3.5MMXALL,278,C1713,, $279.28 , ,,,,,,
6400591327,WR HUNT STND TEND 6MM X 24.5CM,278,C1713,," $3,098.47 ",,,,,,,
6400691327,WR HUNT ACTV PC TEND 4MMX26CM,278,C1713,," $3,098.47 ", ,,,,,,
6400700158,SYN SCREW CORTEX STEEL 3.5MM,278,C1713,, $43.87 ,,,,,,,
6400700193,SYN SCREW CANC STEEL FT 4MM,278,C1713,, $36.07 ,,,,,,,
6400700215,SYN SCREW CANC STEEL PT 4MM,278,C1713,, $34.10 ,,,,,,,
6400700235,SYN SCREW CORTEX STEEL 4.5MM,278,C1713,, $44.19 ,,,,,,,
6400700301,SYNTHES BONE SCREW 6.5MM,278,C1713,, $67.59 ,,,,,,,
6400700314,SYN SCREW CANC 6.5MM 30-80MM,278,C1713,, $67.59 ,,,,,,,
6400700322,SYN SCREW CANC 6.5MM 85-110MM,278,C1713,, $72.79 ,,,,,,,
6400700337,SYN SCREW LAG DHS/DCS 12.7MM,278,C1713,, $706.96 ,,,,,,,
6400700564,SYN SCREW COMPRESSION 36MM,278,C1713,, $89.96 ,,,,,,,
6400700611,SN FIXATION BUTTON 14MM,278,C1713,, $183.21 ,,,,,,,
6400700639,DEPUY MITEK SUPER QUICKANCHOR,278,C1713,," $1,243.60 ",,,,,,,
6400700722,ZM PIN ORTHOSORB 1.3MM 1PK,278,C1713,, $347.79 ,,,,,,,
6400700875,SYN WASHER 7MM,278,C1713,, $52.30 ,,,,,,,
6400701009,STR SHEET MEDPOR 30X50X.40,278,C1713,," $1,049.36 ",,,,,,,
6400701391,SIMPLEX BONE CEMENT,278,C1713,, $128.81 ,,,,,,,
6400702372,JJ SUTURE ANCHR MINI QUICK 2/0,278,C1713,," $1,407.54 ",,,,,,,
6400702373,DEPUY MITEK QUICKANCHOR PLUS,278,C1713,," $1,313.86 ", ,,,,,,
6400710034,KLS LOCK PLATE 1.5MM CVD LONG,278,C1713,," $1,231.89 ",,,,,,,
6400710042,KLS MICRO PLATES 1.5 MM,278,C1713,, $291.81 , ,,,,,,
6400710045,KLS MINI PLATES 2.0 MM,278,C1713,, $394.30 ,,,,,,,
6400710050,KLS RESORB BONE PIN 2.1 4/5MM,278,C1713,, $200.36 ,,,,,,,
6400710063,SYN SCREW CANN THREADED 7.3MM,278,C1713,, $506.15 ,,,,,,,
6400710064,SYN SCREW CANN FT STEEL 4.5MM,278,C1713,, $406.66 ,,,,,,,
6400710065,SYN WASHER 10MM,278,C1713,, $52.60 ,,,,,,,
6400710611,SN ENDOBUTTON 40MM X 12 MM,278,C1713,, $450.86 , ,,,,,,
6400919301,ZM SCREW CANN LAG 5X30-100MM,278,C1713,, $309.85 , ,,,,,,
6400919302,BIOMET WASHER FLAT 4.5/5.0,278,C1713,, $58.55 , ,,,,,,
6400919306,ZM SCRW TIMAX CANCELLOUS 6.5MM,278,C1713,, $381.75 , ,,,,,,
6400919307,ZM WASHER FLAT 6.5MM,278,C1713,, $147.55 , ,,,,,,
6400919315,ZM PLATE SPIDER LARGE/OFFST,278,C1713,, $386.43 , ,,,,,,
6400940004,ZM SCREW CORTX NONLCK 3.5,278,C1713,, $103.05 , ,,,,,,
6400940005,BM SCREW 3.5 MDS,278,C1713,, $259.96 , ,,,,,,
6400940006,BM SCREW 5.0 X 36MM PARTIAL,278,C1713,, $229.52 , ,,,,,,
6400940007,BM SCREW 5.0 X 38MM PARTIAL,278,C1713,, $229.52 , ,,,,,,
6400940009,ZM NAIL CMN 130D 11.5MMX36CM,278,C1713,," $3,172.24 ", ,,,,,,
6400940013,SYN JPLATE RECON 3.5MM 16H,278,C1713,," $1,294.61 ", ,,,,,,
6400940014,GM SCREW QUARTX PLY 3.5/4 XALL,278,C1713,," $1,405.20 ",,,,,,,
6400940015,GM PLATE COMPRES TRUSS 51-54MM,278,C1713,," $5,855.00 ", ,,,,,,
6400940016,GM SCREW ANG TRUSS 5.5X30-57MM,278,C1713,, $468.40 , ,,,,,,
6400940019,STR PLATE LEFORT 7MM 11H LT,278,C1713,," $1,410.42 ",,,,,,,
6400940020,STR PLATE LEFORT 7MM 11H RT,278,C1713,," $1,442.30 ",,,,,,,
6400940023,ACM SCREW 22MM MICRO 2 BONE,278,C1713,, $936.80 ,,,,,,,
6400940024,ACM SCREW 24MM MICRO 2 BONE,278,C1713,, $936.80 ,,,,,,,
6400940025,ACM SCREW 26MM MICRO 2 BONE,278,C1713,, $936.80 ,,,,,,,
6400940026,ACM SCREW 28MM MICRO 2 BONE,278,C1713,, $936.80 ,,,,,,,
6400940027,ACM SCREW 30MM MICRO 2 BONE,278,C1713,, $936.80 ,,,,,,,
6400940029,ZM NAIL CPM 130D 13MMX80CM,278,C1713,," $3,172.24 ", ,,,,,,
6400940030,ZM STRAT SCREW LOCK 3.5X20MM,278,C1713,, $372.38 , ,,,,,,
6400940031,ZM STRAT SCREW LOCK 3.5X32MM,278,C1713,, $372.38 , ,,,,,,
6400940032,ZM PLATE STRM TN SMALL LT/RT,278,C1713,," $3,528.97 ", ,,,,,,
6400940033,ZM STRM PLATE CC LARGE LEFT,278,C1713,," $3,562.18 ",,,,,,,
6400940034,ZM STRM PLATE NC SMALL RIGHT,278,C1713,," $4,028.24 ",,,,,,,
6400940035,ZM STRAT SCREW LOCK 2.7X10MM,278,C1713,, $339.59 ,,,,,,,
6400940040,STRK SCREW FIXOS COUNTERSINK,278,C1713,, $568.64 , ,,,,,,
6400940042,S&N PLATE CLAVICAL R 10H,278,C1713,," $1,336.58 ", ,,,,,,
6400940043,S&N SCREW CORTEX 2.7X18MM,278,C1713,, $51.05 , ,,,,,,
6400940045,RWO CAGE XLIF 18X50MM LORD14MM,278,C1713,," $9,412.50 ", ,,,,,,
6400940046,RWO CAGE XLIF 18X50MM NEUT12MM,278,C1713,," $9,412.50 ", ,,,,,,
6400940047,AR BIOSY EVANS WEDGE 20X20X8MM,278,C1713,," $5,140.69 ", ,,,,,,
6400940049,SN NAIL INTERTN125D 10X180-200,278,C1713,," $2,370.10 ",,,,,,,
6400940051,ZM PLATE GTR 4-5H W/4 CABLE,278,C1713,," $5,386.60 ",,,,,,,
6400940052,ZM RADIAL STEM 5MM +4MM,278,C1713,," $3,981.40 ",,,,,,,
6400940053,BM STS DISTL STEM FEM 14X150MM,278,C1713,," $8,908.97 ", ,,,,,,
6400940054,BM STS PROX BODY FEM SZB 60MM,278,C1713,," $17,283.96 ",,,,,,,
6400940058,ZM PLATE NC SMALL LEFT,278,C1713,," $4,028.24 ",,,,,,,
6400940060,BM CANC SCREW 4.0X44MM,278,C1713,, $255.28 ,,,,,,,
6400940061,BM CANC SCREW 6.5MMX105MMX16MM,278,C1713,, $381.75 , ,,,,,,
6400940062,STRK PLATE CMF FX RECON 2.0MM,278,C1713,," $5,349.32 ", ,,,,,,
6400940068,SN PLATE 4H,278,C1713,," $1,762.36 ", ,,,,,,
6400940079,STYK PLATE CMF FRACTURE 2MM,278,C1713,," $1,877.35 ",,,,,,,
6400940080,BM PLATE LOCK CALC LG EXD 3HRT,278,C1713,," $1,278.73 ", ,,,,,,
6400940081,ZM PLATE LISFRANC SM LT,278,C1713,," $4,648.87 ",,,,,,,
6400940082,ZM SCREW STRAT MDS 3.5X20MM,278,C1713,, $526.95 , ,,,,,,
6400940083,ZM SCREW PLATE LAP SM LT,278,C1713,," $4,028.24 ",,,,,,,
6400940091,ZM PLATE STRATUM LAPID SM RT,278,C1713,," $4,028.24 ",,,,,,,
6400940097,SN PLATE HUMRL LOCK 89MM 3H,278,C1713,," $2,533.11 ", ,,,,,,
6400940098,BM SCREW BONE CANN 5MM X 50MM,278,C1713,, $229.52 , ,,,,,,
6400940101,ZM SCREW CORTICAL 3.5X64MM,278,C1713,, $96.02 , ,,,,,,
6400940102,INTG NAIL PANTA 10MM X 150MM,278,C1713,," $8,396.77 ",,,,,,,
6400940103,INTG SCREW FULL THRD 5.0MM,278,C1713,, $724.19 ,,,,,,,
6400940104,INTG SCREW PART THRD 5.0MM 80,278,C1713,," $1,086.31 ",,,,,,,
6400940105,INTG SCREW PART THRD 5.0MM 95,278,C1713,," $1,086.31 ", ,,,,,,
6400940106,AR SCREW LOCKING 3X18MM,278,C1713,, $351.30 , ,,,,,,
6400940107,AR SCREW LOCKING 3X20MM,278,C1713,, $351.30 , ,,,,,,
6400940108,AR PLATE MIDFOOT 10DEG,278,C1713,," $2,564.49 ",,,,,,,
6400940111,PG SCREW CNTRSK 3.5MM HEADLSS,278,C1713,, $422.13 , ,,,,,,
6400940112,SYN PLATE LCP TIB 3.5MM 7H 106,278,C1713,," $3,050.64 ",,,,,,,
6400940114,AR ANCHOR SUTRE PUSHLCK2.5X8MM,278,C1713,, $843.12 , ,,,,,,
6400940146,GM PLATE UNIF LOCK SPINE 43-76,278,C1713,," $1,873.60 ",,,,,,,
6400940150,GM PLATE UNIF LOCK SPINE 38MM,278,C1713,," $1,639.40 ",,,,,,,
6400940157,GM SCREW UNIFY VA 4.2-4.6MM,278,C1713,, $234.20 ,,,,,,,
6400940158,ZM PLATE TN STRAT LG RIGHT,278,C1713,," $4,028.24 ",,,,,,,
6400940159,INTG SCREW P PARTTHRD 5.0MM 22,278,C1713,, $724.19 ,,,,,,,
6400940160,INTG NAIL PANTA 12X150MM,278,C1713,," $8,396.77 ",,,,,,,
6400940161,INTEG SCRW 5.0 FULLTHREAD SZ 3,278,C1713,," $1,905.31 ", ,,,,,,
6400940162,INTEG PANTA SCREW ENDCAP,278,C1713,," $1,905.31 ", ,,,,,,
6400940163,INTEG SCRW 5.0 FULLTHREAD SZ32,278,C1713,, $724.19 ,,,,,,,
6400940166,INTEG PA SCRW 5.0MMPATTH SZ100,278,C1713,," $1,086.31 ",,,,,,,
6400940168,SYN NAIL HINDFOOT TI 10MM 180,278,C1713,," $3,275.05 ", ,,,,,,
6400940173,SNS T LOCK SCREW 2.5X10MM,278,C1713,, $199.07 , ,,,,,,
6400940176,BM SCREW VPC 3.4X20MM,278,C1713,, $327.88 , ,,,,,,
6400940177,GM ROD QUARTX STR 4X80/240MM,278,C1713,, $398.14 ,,,,,,,
6400940178,STR SCREW BONE 6.5X30MM,278,C1713,, $58.55 , ,,,,,,
6400940186,AR SCREW LOCKING 3X10MM,278,C1713,, $351.30 , ,,,,,,
6400940187,AR SCREW LOCKING 3X16MM,278,C1713,, $351.30 , ,,,,,,
6400940188,ZM SCRW NAIL 4X37.5MM,278,C1713,, $231.86 , ,,,,,,
6400940193,SN PLATE FIBULA 3.5X131MM 9H,278,C1713,," $1,247.12 ", ,,,,,,
6400940194,ZM LOCKING SCREW CAP NCB,278,C1713,, $229.52 ,,,,,,,
6400940195,CA ABUTMENT HEALING UNGRP 7MM,278,C1713,," $1,405.20 ", ,,,,,,
6400940199,ZM SCREW TI LOCK 3.5 ALL SIZES,278,C1713,, $163.94 , ,,,,,,
6400940201,STR PLATE BONE PRIM RT MANDIB,278,C1713,," $5,953.36 ", ,,,,,,
6400940202,CNV SCREW CORTEX 3.5XALL SZS,278,C1713,, $435.61 , ,,,,,,
6400940207,TRN AEQ SCREW PERIPH 5X36MM,278,C1713,, $234.20 ,,,,,,,
6400940208,SN CANN SCREW 7.0X80X16MM PT,278,C1713,, $509.39 ,,,,,,,
6400940210,CA ABUTMENT 7MM STANDARD,278,C1713,," $1,171.00 ", ,,,,,,
6400940211,ZM PLATE 8H FIB DIST/POST/LAT,278,C1713,," $1,241.26 ", ,,,,,,
6400940212,ZM PLATE HUMERL PROX 7H,278,C1713,," $2,688.62 ", ,,,,,,
6400940213,ZM STRAT PLATE NC LARGE RIGHT,278,C1713,," $4,339.73 ", ,,,,,,
6400940216,ZM PLATE TROCH LEFT NARROW,278,C1713,," $1,847.69 ", ,,,,,,
6400940220,INTG SCREW PANTA 5.0MM FT SZ26,278,C1713,, $724.19 ,,,,,,,
6400940221,INTG SCREW PANTA 5.0MM PT SZ75,278,C1713,," $1,086.31 ",,,,,,,
6400940224,INTG NAIL PANTA 12MMX210MM,278,C1713,," $8,396.77 ",,,,,,,
6400940233,GM SCREW SPIN CREO 5.5X35/40MM,278,C1713,," $1,522.30 ",,,,,,,
